"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-11-10 00:00:00",94051,27738,0,0,7358,146759.85714285713,
"2019-11-11 00:00:00",110753,33964,0,0,102809,154307.42857142858,
"2019-11-12 00:00:00",70543,56665,11199,0,18609,160606,
"2019-11-13 00:00:00",127087,808,1910,0,0,163943.14285714287,
"2019-11-14 00:00:00",45775,0,0,0,16331,155145,
"2019-11-15 00:00:00",169718,37204,1910,0,136233,172586.42857142858,
"2019-11-16 00:00:00",36407,103156,207,0,8523,174137.85714285713,
"2019-11-17 00:00:00",160600,0,0,0,40387,184400.57142857142,
"2019-11-18 00:00:00",112012,87298,0,0,41436,183432,
"2019-11-19 00:00:00",22887,0,1910,164,22676,167806.57142857142,
"2019-11-20 00:00:00",45775,0,0,0,32312,160418.14285714287,
"2019-11-21 00:00:00",115518,152807,0,0,170951,214299.7142857143,
"2019-11-22 00:00:00",71143,59560,1910,0,15048,186099,
"2019-11-23 00:00:00",78665,32160,0,0,28554,184825.42857142858,
"2019-11-24 00:00:00",68662,0,0,0,4165,166517,
"2019-11-25 00:00:00",22887,108809,0,0,31369,155419.7142857143,
"2019-11-26 00:00:00",59177,53711,1910,0,34810,169986.85714285713,
"2019-11-27 00:00:00",108994,27738,0,0,22267,181545.7142857143,
"2019-11-28 00:00:00",89428,22537,3820,0,39021,140907.2857142857,
"2019-11-29 00:00:00",127574,34023,0,0,18113,145485.7142857143,
"2019-11-30 00:00:00",5836,47257,1910,164,22668,136694.14285714287,
"2019-12-01 00:00:00",19722,0,0,0,948,129243,
"2019-12-02 00:00:00",63585,54420,0,0,119340,139854.42857142858,
"2019-12-03 00:00:00",67201,164557,0,0,7358,152641.2857142857,
"2019-12-04 00:00:00",78050,0,0,0,103300,155834.2857142857,
"2019-12-05 00:00:00",174278,53737,4265,0,94383,180385.14285714287,
"2019-12-06 00:00:00",3319,0,333,0,41676,161187.7142857143,
"2019-12-07 00:00:00",66554,15097,818,0,29173,166017.14285714287,
"2019-12-08 00:00:00",120395,48933,0,0,3472,187750.2857142857,
"2019-12-09 00:00:00",156006,77701,0,0,85287,199414.57142857142,
"2019-12-10 00:00:00",46984,0,0,0,87791,184508.7142857143,
"2019-12-11 00:00:00",76707,0,0,0,0,169559.7142857143,
"2019-12-12 00:00:00",73283,99210,1910,0,70064,157817.57142857142,
"2019-12-13 00:00:00",40918,57963,3927,0,36793,171285.42857142858,
"2019-12-14 00:00:00",54962,19192,0,0,145555,186723.57142857142,
"2019-12-15 00:00:00",108008,62972,0,0,2727,186853,
"2019-12-16 00:00:00",100640,75907,920,0,0,166634.7142857143,
"2019-12-17 00:00:00",36641,12155,9049,164,37856,161076.42857142858,
"2019-12-18 00:00:00",116067,0,1910,0,54533,174762.7142857143,
"2019-12-19 00:00:00",201609,108621,0,0,46513,190802.14285714287,
"2019-12-20 00:00:00",0,113649,0,0,26447,190872.57142857142,
"2019-12-21 00:00:00",55705,0,0,164,93965,180890.2857142857,
"2019-12-22 00:00:00",105662,53720,4927,0,102809,194234.85714285713,
"2019-12-23 00:00:00",64779,63952,3036,0,51291,195033.57142857142,
"2019-12-24 00:00:00",82552,27738,0,0,15996,199379.14285714287,
"2019-12-25 00:00:00",98958,77654,3327,0,0,200440.57142857142,
"2019-12-26 00:00:00",245265,0,0,0,38605,190030,
"2019-12-27 00:00:00",73822,0,862,0,13359,182593.85714285713,
"2019-12-28 00:00:00",88017,27654,0,0,114444,194062.57142857142,
"2019-12-29 00:00:00",167404,31822,0,0,59828,192910.42857142858,
"2019-12-30 00:00:00",108019,27738,0,0,29356,190346.85714285713,
"2019-12-31 00:00:00",30704,0,0,0,2648,177070.42857142858,
